Emp ID,First Name,Middle Initial,Last Name,Gender,EMail,Date of Birth,Age,Weight,Date of Joining,Quarter of Joining,Year of Joining,Month of Joining,Month Name of Joining,Short Month,Day of Joining,Age in Company,Salary,Last % Hike,SSN,Phone Num,Place Name,County,City,State,Zip
526711,Kathryn,C,Katz,F,kathryn.katz@gmail.com,12/26/1989,27.61,43,9/22/2015,Q3,2015,9,September,Sep,22,1.85,152496,12%,188-86-2488,605-935-7823,Houghton,Brown,Houghton,SD,57449
338304,Filiberto,P,Mccaffrey,M,filiberto.mccaffrey@yahoo.com,12/24/1977,39.62,81,3/27/2006,Q1,2006,3,March,Mar,27,11.35,40330,1%,510-33-0869,216-495-3355,Columbus,Franklin,Columbus,OH,43299
789756,Javier,A,Avelar,M,javier.avelar@yahoo.co.in,7/1/1992,25.09,90,6/24/2014,Q2,2014,6,June,Jun,24,3.1,66348,20%,312-35-9289,339-380-4630,Northampton,Hampshire,Northampton,MA,1061
610043,Josue,Y,Engstrom,M,josue.engstrom@gmail.com,7/28/1959,58.04,63,9/23/2008,Q3,2008,9,September,Sep,23,8.85,109732,2%,138-25-7082,405-873-8130,Langston,Logan,Langston,OK,73050
458590,Diego,X,Coombs,M,diego.coombs@yahoo.com,5/19/1964,53.23,50,2/1/2001,Q1,2001,2,February,Feb,1,16.5,125273,10%,756-12-0259,262-216-1443,Holmen,La Crosse,Holmen,WI,54636
706947,Elden,E,Nadeau,M,elden.nadeau@gmail.com,4/22/1970,47.3,82,6/9/1995,Q2,1995,6,June,Jun,9,22.15,191570,12%,110-98-1203,209-955-1537,Chico,Butte,Chico,CA,95928
302101,Stefania,M,Sublett,F,stefania.sublett@ibm.com,8/19/1979,37.97,59,7/13/2014,Q3,2014,7,July,Jul,13,3.04,83922,7%,721-18-5902,314-801-5551,Kansas City,Jackson,Kansas City,MO,64124
440411,Nydia,D,Flake,F,nydia.flake@hotmail.com,12/18/1959,57.65,53,4/8/1981,Q2,1981,4,April,Apr,8,36.33,123144,20%,406-73-9033,205-421-4069,East Tallassee,Tallapoosa,East Tallassee,AL,36023
754161,Mariko,R,Colombo,F,mariko.colombo@hotmail.com,5/26/1961,56.21,52,1/20/1990,Q1,1990,1,January,Jan,20,27.54,86640,29%,588-09-9705,314-252-6903,Cedarcreek,Taney,Cedarcreek,MO,65627
682431,Luigi,Y,Gutshall,M,luigi.gutshall@apple.com,11/10/1962,54.75,84,10/11/1991,Q4,1991,10,October,Oct,11,25.81,182665,25%,720-18-3185,219-837-1376,Sullivan,Sullivan,Sullivan,IN,47882
677948,Dora,I,Trantham,F,dora.trantham@aol.com,1/23/1970,47.54,55,8/9/1993,Q3,1993,8,August,Aug,9,23.98,45050,15%,466-99-6411,228-693-3100,Shuqualak,Noxubee,Shuqualak,MS,39361
405969,Lyn,O,Hayman,F,lyn.hayman@aol.com,1/16/1962,55.57,48,5/16/2007,Q2,2007,5,May,May,16,10.21,156515,13%,542-81-7606,262-599-9261,Sun Prairie,Dane,Sun Prairie,WI,53591
467080,Dane,Y,Lomeli,M,dane.lomeli@gmail.com,4/24/1994,23.28,59,3/7/2016,Q1,2016,3,March,Mar,7,1.39,116255,28%,187-86-2806,218-907-4400,Roseau,Roseau,Roseau,MN,56751
270454,Collin,A,Hart,M,collin.hart@gmail.com,2/6/1958,59.51,81,1/13/2015,Q1,2015,1,January,Jan,13,2.54,64641,30%,389-33-4614,503-387-8689,Scotts Mills,Marion,Scotts Mills,OR,97375
622430,David,P,Krohn,M,david.krohn@hotmail.com,11/21/1985,31.7,82,3/11/2016,Q1,2016,3,March,Mar,11,1.38,46659,2%,282-15-0996,216-785-8719,Plymouth,Richland,Plymouth,OH,44865
224652,Theron,G,Nugent,M,theron.nugent@outlook.com,10/14/1969,47.82,71,11/30/1991,Q4,1991,11,November,Nov,30,25.68,129073,29%,315-35-4426,480-515-0778,Tucson,Pima,Tucson,AZ,85739
499094,Harry,K,Helmick,M,harry.helmick@btinternet.com,12/26/1981,35.61,65,11/1/2013,Q4,2013,11,November,Nov,1,3.74,146431,27%,357-08-4193,215-274-6629,Coaldale,Schuylkill,Coaldale,PA,18218
154664,Kemberly,F,Steed,F,kemberly.steed@gmail.com,5/27/1966,51.21,54,3/28/2016,Q1,2016,3,March,Mar,28,1.33,170557,24%,385-37-7192,605-579-1801,Warner,Brown,Warner,SD,57479
362378,Teresita,R,Virgil,F,teresita.virgil@hotmail.co.uk,7/22/1964,53.05,55,3/26/2000,Q1,2000,3,March,Mar,26,17.35,139576,18%,120-98-4994,239-731-6357,Orlando,Orange,Orlando,FL,32889
382626,Martin,O,Groth,M,martin.groth@comcast.net,11/9/1965,51.75,60,3/9/2013,Q1,2013,3,March,Mar,9,4.39,98328,18%,006-11-7525,215-806-8188,Shenandoah,Schuylkill,Shenandoah,PA,17976
336151,Mandie,F,Lemmons,F,mandie.lemmons@shell.com,4/6/1963,54.35,57,9/29/2010,Q3,2010,9,September,Sep,29,6.83,174641,21%,762-12-6159,319-369-8786,Le Mars,Plymouth,Le Mars,IA,51031
821660,Gaston,U,Madden,M,gaston.madden@microsoft.com,7/24/1986,31.03,84,7/1/2016,Q3,2016,7,July,Jul,1,1.07,157999,20%,610-87-1531,210-409-1528,Lumberton,Lumberton,Lumberton,TX,77711
715775,Chung,C,Destefano,M,chung.destefano@aol.com,3/23/1973,44.38,69,8/29/1998,Q3,1998,8,August,Aug,29,18.93,161040,20%,647-21-3898,210-309-2457,Weatherford,Parker,Weatherford,TX,76087
481509,Garland,C,Carter,M,garland.carter@gmail.com,1/25/1970,47.54,51,4/30/1994,Q2,1994,4,April,Apr,30,23.26,122573,25%,459-99-6342,219-531-3563,Zionsville,Boone,Zionsville,IN,46077
340069,Edmund,P,Otto,M,edmund.otto@bp.com,7/16/1960,57.07,75,12/20/1992,Q4,1992,12,December,Dec,20,24.62,196010,28%,606-87-3648,201-232-8565,Normandy Beach,Ocean,Normandy Beach,NJ,8739
130437,Lia,Z,Meehan,F,lia.meehan@gmail.com,4/28/1986,31.27,58,10/13/2014,Q4,2014,10,October,Oct,13,2.79,171587,13%,381-37-2147,803-600-1193,Greenwood,Greenwood,Greenwood,SC,29647
605633,Jesse,V,Kenny,M,jesse.kenny@yahoo.co.uk,5/28/1994,23.18,55,5/20/2017,Q2,2017,5,May,May,20,0.19,87190,2%,270-17-8357,210-423-5964,Rocksprings,Edwards,Rocksprings,TX,78880
474478,Mohamed,E,Mingo,M,mohamed.mingo@cox.net,11/29/1980,36.68,73,1/23/2009,Q1,2009,1,January,Jan,23,8.52,163378,17%,046-15-6722,212-575-1473,Grand Island,Erie,Grand Island,NY,14072
706864,Cleo,P,Cortes,M,cleo.cortes@aol.com,4/16/1960,57.32,50,3/24/2012,Q1,2012,3,March,Mar,24,5.35,175822,27%,304-37-9263,270-929-6163,Pittsburg,Laurel,Pittsburg,KY,40755
881831,Taneka,I,Wheat,F,taneka.wheat@hotmail.com,10/30/1960,56.78,53,10/20/1993,Q4,1993,10,October,Oct,20,23.79,125470,5%,692-18-2463,206-698-6615,Spokane,Spokane,Spokane,WA,99228
129446,Ninfa,U,Elliott,F,ninfa.elliott@aol.com,6/2/1984,33.18,42,4/27/2011,Q2,2011,4,April,Apr,27,6.26,105578,8%,370-37-9178,316-301-8325,Arma,Crawford,Arma,KS,66712
346832,Elease,M,Gaitan,F,elease.gaitan@walmart.com,1/24/1995,22.52,57,12/26/2016,Q4,2016,12,December,Dec,26,0.59,188097,27%,681-24-5915,314-947-8987,De Kalb,Buchanan,De Kalb,MO,64440
647312,Bud,I,Cambell,M,bud.cambell@apple.com,7/8/1971,46.09,71,9/17/1997,Q3,1997,9,September,Sep,17,19.87,62016,15%,548-99-8264,216-251-4273,Bradner,Wood,Bradner,OH,43406
832406,Jordan,O,Otoole,M,jordan.otoole@exxonmobil.com,2/8/1991,26.48,58,6/15/2017,Q2,2017,6,June,Jun,15,0.12,145832,26%,443-27-9807,212-677-6115,Nicholville,St. Lawrence,Nicholville,NY,12965
295298,Anibal,L,Honeycutt,M,anibal.honeycutt@gmail.com,11/4/1970,46.76,53,4/11/1999,Q2,1999,4,April,Apr,11,18.31,87658,0%,050-02-2322,209-497-3485,Los Angeles,Los Angeles,Los Angeles,CA,90082
907652,Rene,Y,Sessoms,M,rene.sessoms@gmail.com,11/16/1987,29.72,90,7/5/2017,Q3,2017,7,July,Jul,5,0.06,152364,24%,304-37-7579,209-782-5677,Mountain Ranch,Calaveras,Mountain Ranch,CA,95246
456388,Vernice,A,Sarabia,F,vernice.sarabia@charter.net,4/16/1967,50.32,59,4/11/2016,Q2,2016,4,April,Apr,11,1.3,157690,23%,148-23-3565,252-215-8092,Fayetteville,Cumberland,Fayetteville,NC,28303
708345,Deshawn,M,Blanchard,M,deshawn.blanchard@aol.com,9/7/1990,26.91,85,6/18/2016,Q2,2016,6,June,Jun,18,1.11,93383,8%,192-86-0417,201-433-0513,Summit,Union,Summit,NJ,7901
313530,Chad,U,Beebe,M,chad.beebe@gmail.com,1/16/1994,23.55,87,11/5/2016,Q4,2016,11,November,Nov,5,0.73,61291,9%,650-62-3907,240-689-7887,Linkwood,Dorchester,Linkwood,MD,21835
359249,Olin,V,Warnke,M,olin.warnke@aol.com,11/6/1971,45.76,72,1/11/1996,Q1,1996,1,January,Jan,11,21.56,182597,14%,420-67-6778,339-440-3614,Watertown,Middlesex,Watertown,MA,2471
249381,Ahmad,X,Simonson,M,ahmad.simonson@gmail.com,3/8/1982,35.41,59,8/19/2016,Q3,2016,8,August,Aug,19,0.94,93592,9%,530-99-0738,229-761-5316,Marietta,Cobb,Marietta,GA,30006
886005,Shaun,J,Villareal,M,shaun.villareal@hotmail.co.uk,12/24/1958,58.63,59,4/25/1994,Q2,1994,4,April,Apr,25,23.27,85870,13%,675-48-4432,218-889-3129,Taylors Falls,Chisago,Taylors Falls,MN,55084
443962,Lynsey,O,Perrine,F,lynsey.perrine@gmail.com,10/5/1970,46.84,55,2/4/2009,Q1,2009,2,February,Feb,4,8.48,83245,23%,465-99-5208,701-881-0480,Milton,Cavalier,Milton,ND,58260
866609,Gabriel,F,Hoekstra,M,gabriel.hoekstra@gmail.com,2/23/1977,40.45,57,1/23/2002,Q1,2002,1,January,Jan,23,15.52,158492,16%,052-02-4981,202-905-7365,Washington,District of Columbia,Washington,DC,20507
698005,Jeremy,W,Mccay,M,jeremy.mccay@sbcglobal.net,11/16/1975,41.73,78,5/15/2012,Q2,2012,5,May,May,15,5.21,80633,4%,448-27-3009,215-456-6138,Acme,Westmoreland,Acme,PA,15610
961360,Hattie,M,Ferrer,F,hattie.ferrer@gmail.com,10/12/1961,55.83,42,1/23/1987,Q1,1987,1,January,Jan,23,30.53,100567,1%,532-71-0901,262-392-9784,Madison,Dane,Madison,WI,53792
620892,Louis,S,Mccusker,M,louis.mccusker@microsoft.com,6/3/1986,31.17,90,4/4/2008,Q2,2008,4,April,Apr,4,9.32,151695,25%,039-74-7655,239-401-2706,Kissimmee,Osceola,Kissimmee,FL,34747
237946,Garfield,P,Cagle,M,garfield.cagle@gmail.com,2/19/1993,24.45,85,12/15/2015,Q4,2015,12,December,Dec,15,1.62,135528,26%,267-99-5064,207-988-4004,Lagrange,Penobscot,Lagrange,ME,4453
433171,Freddy,M,Wilkinson,M,freddy.wilkinson@hotmail.com,7/19/1969,48.06,85,10/8/1997,Q4,1997,10,October,Oct,8,19.82,122378,25%,523-99-6263,314-290-3255,Rea,Andrew,Rea,MO,64480
430558,Omar,R,Borrego,M,omar.borrego@gmail.com,11/5/1994,22.74,76,5/3/2017,Q2,2017,5,May,May,3,0.24,96780,7%,064-02-2777,236-814-8798,Berryville,Clarke,Berryville,VA,22611
189210,Joshua,C,Guyette,M,joshua.guyette@gmail.com,11/9/1963,53.75,61,8/29/1997,Q3,1997,8,August,Aug,29,19.93,158719,20%,640-29-7836,209-603-8512,Grimes,Colusa,Grimes,CA,95950
716368,Jada,S,Labrecque,F,jada.labrecque@hotmail.com,11/11/1987,29.73,56,6/28/2009,Q2,2009,6,June,Jun,28,8.09,167465,9%,427-99-6309,205-724-3099,Montgomery,Montgomery,Montgomery,AL,36104
781106,Rosita,N,Stahl,F,rosita.stahl@hotmail.com,6/5/1987,30.17,50,7/27/2009,Q3,2009,7,July,Jul,27,8.01,67545,24%,226-99-4041,207-880-1862,Addison,Washington,Addison,ME,4606
481587,Alyssa,P,Dominquez,F,alyssa.dominquez@aol.com,5/28/1964,53.2,42,9/20/1995,Q3,1995,9,September,Sep,20,21.87,178349,19%,507-57-1922,206-553-0992,Tacoma,Pierce,Tacoma,WA,98433
529395,Zachery,K,Aho,M,zachery.aho@hotmail.com,8/2/1994,23,71,9/2/2015,Q3,2015,9,September,Sep,2,1.9,42803,0%,488-29-2493,215-466-4344,Philadelphia,Philadelphia,Philadelphia,PA,19116
215994,Booker,U,Duren,M,booker.duren@gmail.com,7/8/1966,51.09,67,7/12/2015,Q3,2015,7,July,Jul,12,2.05,168843,30%,427-99-9404,304-271-6720,Sutton,Braxton,Sutton,WV,26601
943905,Lavonne,K,Loney,F,lavonne.loney@gmail.com,5/5/1959,58.27,53,9/30/1988,Q3,1988,9,September,Sep,30,28.84,182513,25%,122-98-2537,701-266-9654,Mantador,Richland,Mantador,ND,58058
674831,Tiffany,V,Owensby,F,tiffany.owensby@hotmail.com,6/29/1979,38.11,41,10/6/2010,Q4,2010,10,October,Oct,6,6.81,156140,16%,235-57-4102,218-930-9684,Lonsdale,Rice,Lonsdale,MN,55046
793630,Aurora,K,Mcwhirter,F,aurora.mcwhirter@ibm.com,7/21/1968,49.05,57,5/29/1990,Q2,1990,5,May,May,29,27.18,141342,13%,061-02-3526,907-692-9145,Nulato,Yukon-Koyukuk (CA),Nulato,AK,99765
669168,Meri,X,Wozniak,F,meri.wozniak@gmail.com,12/8/1990,26.65,49,9/13/2016,Q3,2016,9,September,Sep,13,0.87,137484,16%,705-18-1446,339-315-9439,Halifax,Plymouth,Halifax,MA,2338
513418,Dan,Z,Woodley,M,dan.woodley@gmail.com,1/28/1974,43.53,70,4/23/2000,Q2,2000,4,April,Apr,23,17.27,163815,0%,387-33-5605,339-414-6826,Blandford,Hampden,Blandford,MA,1008
290293,Jalisa,N,Hogue,F,jalisa.hogue@gmail.com,8/28/1981,35.94,49,3/2/2013,Q1,2013,3,March,Mar,2,4.41,110556,17%,047-15-3989,702-593-0698,Las Vegas,Clark,Las Vegas,NV,89177
975239,Martin,J,Arias,M,martin.arias@hotmail.com,5/15/1983,34.23,77,8/4/2008,Q3,2008,8,August,Aug,4,8.99,143134,22%,558-99-2991,316-510-4363,Lincolnville,Marion,Lincolnville,KS,66858
595911,Fermin,O,Rotz,M,fermin.rotz@gmail.com,3/22/1965,52.39,86,1/23/2008,Q1,2008,1,January,Jan,23,9.52,96993,26%,731-28-0934,236-466-8326,Reva,Culpeper,Reva,VA,22735
429587,Omar,U,Jump,M,omar.jump@gmail.com,1/14/1987,30.56,77,10/13/2008,Q4,2008,10,October,Oct,13,8.79,110639,24%,044-15-9753,212-616-6075,Bainbridge,Chenango,Bainbridge,NY,13733
785926,Aletha,Y,Chapman,F,aletha.chapman@walmart.com,5/9/1959,58.26,44,1/27/1981,Q1,1981,1,January,Jan,27,36.52,194028,9%,156-23-0163,215-615-2351,Equinunk,Wayne,Equinunk,PA,18417
755919,Renae,S,Mcknight,F,renae.mcknight@yahoo.com,1/16/1974,43.56,52,7/16/2004,Q3,2004,7,July,Jul,16,13.04,160883,19%,127-98-8098,405-675-3941,Oklahoma City,Oklahoma,Oklahoma City,OK,73178
340026,Bud,R,Prior,M,bud.prior@charter.net,1/14/1967,50.57,86,3/20/1988,Q1,1988,3,March,Mar,20,29.38,79254,29%,519-87-2775,314-958-2952,Queen City,Schuyler,Queen City,MO,63561
605444,Linda,F,Velasquez,F,linda.velasquez@hotmail.com,8/29/1995,21.93,57,1/27/2017,Q1,2017,1,January,Jan,27,0.5,97332,5%,730-28-9147,201-788-2595,Mount Holly,Burlington,Mount Holly,NJ,8060
478190,Giuseppe,V,Wayland,M,giuseppe.wayland@bp.com,5/28/1967,50.2,82,7/3/2012,Q3,2012,7,July,Jul,3,5.07,153518,11%,198-84-0110,210-892-5465,Rio Grande City,Starr,Rio Grande City,TX,78582
352954,Major,D,Hopper,M,major.hopper@bp.com,4/28/1966,51.28,72,2/10/2013,Q1,2013,2,February,Feb,10,4.46,83700,27%,688-24-6218,209-764-4325,Fairfax,Marin,Fairfax,CA,94930
416326,Garry,Q,Lovelace,M,garry.lovelace@aol.com,4/10/1994,23.32,87,4/9/2016,Q2,2016,4,April,Apr,9,1.3,146934,1%,624-85-3283,216-251-5384,Groveport,Franklin,Groveport,OH,43125
441000,Fransisca,B,Deltoro,F,fransisca.deltoro@aol.com,12/4/1980,36.67,42,5/12/2007,Q2,2007,5,May,May,12,10.22,105896,15%,648-58-0609,304-570-4080,Left Hand,Roane,Left Hand,WV,25251
111498,Wan,H,Dickman,F,wan.dickman@walmart.com,8/11/1990,26.98,55,5/6/2016,Q2,2016,5,May,May,6,1.23,173022,21%,704-18-5219,319-247-3360,Mount Auburn,Benton,Mount Auburn,IA,52313
699775,Gwenn,P,Guyton,F,gwenn.guyton@btinternet.com,4/5/1979,38.34,54,6/12/2011,Q2,2011,6,June,Jun,12,6.13,89604,8%,333-11-9874,252-781-4461,Wallburg,Davidson,Wallburg,NC,27373
968960,Violette,S,Dennard,F,violette.dennard@exxonmobil.com,7/11/1984,33.07,54,1/23/2009,Q1,2009,1,January,Jan,23,8.52,135978,2%,642-29-5178,303-529-0196,Gunnison,Gunnison,Gunnison,CO,81231
448244,Francis,P,Crochet,M,francis.crochet@aol.com,11/7/1965,51.76,78,1/12/2001,Q1,2001,1,January,Jan,12,16.55,158489,3%,644-29-8613,252-228-0728,Selma,Johnston,Selma,NC,27576
649879,Norman,Q,Gentry,M,norman.gentry@shaw.ca,3/20/1963,54.39,84,5/30/2000,Q2,2000,5,May,May,30,17.17,156063,30%,132-98-5791,252-727-1856,Beulaville,Duplin,Beulaville,NC,28518
293182,Kiersten,Y,Corbitt,F,kiersten.corbitt@yahoo.com,9/27/1966,50.87,47,3/6/2013,Q1,2013,3,March,Mar,6,4.4,78019,5%,182-86-1747,209-854-5794,Forest Ranch,Butte,Forest Ranch,CA,95942
563088,Edgardo,S,Almonte,M,edgardo.almonte@gmail.com,6/28/1990,27.1,56,8/5/2011,Q3,2011,8,August,Aug,5,5.98,78116,7%,698-16-2587,216-604-4456,Port William,Clinton,Port William,OH,45164
542812,Sebastian,K,Medlock,M,sebastian.medlock@cox.net,12/22/1995,21.61,56,6/14/2017,Q2,2017,6,June,Jun,14,0.12,169926,16%,395-33-0297,339-755-5232,Weymouth,Norfolk,Weymouth,MA,2189
401982,Armand,X,Caton,M,armand.caton@walmart.com,4/14/1983,34.31,58,8/7/2015,Q3,2015,8,August,Aug,7,1.98,168199,18%,099-02-6028,236-905-9273,Cape Charles,Northampton,Cape Charles,VA,23310
262786,Marlana,O,Follett,F,marlana.follett@yahoo.com,11/17/1992,24.71,45,12/31/2013,Q4,2013,12,December,Dec,31,3.58,102275,6%,553-99-9672,319-737-2270,Donahue,Scott,Donahue,IA,52746
532098,Cornell,Z,Watson,M,cornell.watson@gmail.com,8/7/1965,52.01,72,3/14/2008,Q1,2008,3,March,Mar,14,9.38,183359,25%,713-18-6040,212-908-7736,East Moriches,Suffolk,East Moriches,NY,11940
335653,Ivory,S,Tisdale,M,ivory.tisdale@hotmail.com,12/22/1963,53.64,58,12/19/1988,Q4,1988,12,December,Dec,19,28.62,160176,21%,677-22-0449,217-264-2790,Barrington,Lake,Barrington,IL,60010
368294,Devin,Z,Crum,M,devin.crum@hotmail.com,6/1/1981,36.18,58,7/17/2013,Q3,2013,7,July,Jul,17,4.03,119518,11%,149-23-9041,210-777-6432,Weesatche,Goliad,Weesatche,TX,77993
773789,Dane,G,Wigley,M,dane.wigley@yahoo.co.uk,9/7/1978,38.92,60,8/8/2013,Q3,2013,8,August,Aug,8,3.97,42106,9%,245-99-1646,405-808-0333,Moyers,Pushmataha,Moyers,OK,74557
658161,Jean,G,Burrus,F,jean.burrus@yahoo.com,5/20/1978,39.22,45,6/14/2009,Q2,2009,6,June,Jun,14,8.13,62495,18%,394-33-7476,210-403-2105,Spring Branch,Comal,Spring Branch,TX,78070
535805,Colin,F,Durand,M,colin.durand@yahoo.co.uk,12/14/1979,37.65,87,7/10/2008,Q3,2008,7,July,Jul,10,9.05,186868,19%,378-37-6514,216-299-1095,Dayton,Montgomery,Dayton,OH,45439
921700,Ronald,Y,Gilles,M,ronald.gilles@verizon.net,1/25/1974,43.53,65,4/24/2003,Q2,2003,4,April,Apr,24,14.27,127139,2%,722-18-1847,479-666-6653,Banks,Bradley,Banks,AR,71631
318649,Vern,N,Bradford,M,vern.bradford@gmail.com,5/9/1994,23.24,70,9/23/2015,Q3,2015,9,September,Sep,23,1.85,116158,22%,291-15-0815,217-572-8927,Rutland,La Salle,Rutland,IL,61358
408346,Samuel,I,Prine,F,samuel.prine@bellsouth.net,2/17/1959,58.48,41,2/16/1997,Q1,1997,2,February,Feb,16,20.46,69598,27%,770-02-5242,209-973-2134,June Lake,Mono,June Lake,CA,93529
130953,Karina,O,Monroy,F,karina.monroy@shell.com,3/2/1962,55.44,51,7/3/2003,Q3,2003,7,July,Jul,3,14.08,157783,8%,226-99-3597,215-824-0342,Kintnersville,Bucks,Kintnersville,PA,18930
488035,Loren,K,Buxton,M,loren.buxton@yahoo.com,2/18/1966,51.47,73,9/8/2013,Q3,2013,9,September,Sep,8,3.89,117712,26%,173-86-0369,209-219-5757,Oakland,Alameda,Oakland,CA,94614
564305,Preston,A,Millen,M,preston.millen@aol.com,12/25/1966,50.62,65,12/1/1997,Q4,1997,12,December,Dec,1,19.67,154478,21%,186-86-0486,228-756-9501,Jackson,Hinds,Jackson,MS,39232
392950,Adrien,P,Donato,F,adrien.donato@hotmail.com,3/16/1992,25.38,59,12/19/2014,Q4,2014,12,December,Dec,19,2.61,124523,14%,306-37-9086,603-827-4893,Manchester,Hillsborough,Manchester,NH,3105
901316,Shu,R,Essex,F,shu.essex@gmail.com,5/4/1968,49.27,52,11/10/2005,Q4,2005,11,November,Nov,10,11.72,163363,13%,571-99-9455,217-730-3228,Hebron,McHenry,Hebron,IL,60034
671087,Leslie,J,Sargeant,M,leslie.sargeant@exxonmobil.com,6/3/1970,47.18,84,6/10/2011,Q2,2011,6,June,Jun,10,6.14,109919,29%,034-92-4434,217-508-2064,Prospect Heights,Cook,Prospect Heights,IL,60070
754951,Gertrud,F,Cain,F,gertrud.cain@aol.com,11/12/1972,44.74,51,12/31/2014,Q4,2014,12,December,Dec,31,2.58,191021,29%,167-86-9119,218-914-5999,Gaylord,Sibley,Gaylord,MN,55334
490500,Camilla,X,Burgos,F,camilla.burgos@comcast.net,10/4/1984,32.84,40,5/14/2006,Q2,2006,5,May,May,14,11.21,175402,9%,401-73-5167,702-701-9952,Reno,Reno,Reno,NV,89508
600204,Jacinda,C,Quijano,F,jacinda.quijano@gmail.com,4/14/1981,36.31,57,4/7/2006,Q2,2006,4,April,Apr,7,11.32,49201,8%,584-99-9505,209-334-4948,Berkeley,Alameda,Berkeley,CA,94701
933148,Shae,G,Danielson,F,shae.danielson@hotmail.com,3/1/1988,29.43,51,12/12/2012,Q4,2012,12,December,Dec,12,4.63,56973,23%,507-57-2781,236-431-6393,Lignum,Culpeper,Lignum,VA,22726
337039,Daniella,K,Letourneau,F,daniella.letourneau@gmail.com,2/29/1984,33.43,58,2/25/2011,Q1,2011,2,February,Feb,25,6.42,136148,26%,449-99-5336,210-325-4865,El Paso,El Paso,El Paso,TX,88567
861640,Matthew,U,Roeder,M,matthew.roeder@gmail.com,1/14/1959,58.58,81,12/27/1986,Q4,1986,12,December,Dec,27,30.61,61152,23%,636-31-1048,217-554-9382,Orland Park,Cook,Orland Park,IL,60462
579015,Hans,I,Thorson,M,hans.thorson@gmail.com,5/18/1967,50.23,62,1/7/2009,Q1,2009,1,January,Jan,7,8.56,148552,22%,566-99-1817,231-377-3196,Caspian,Iron,Caspian,MI,49915
608909,Brant,F,Cobb,M,brant.cobb@hotmail.com,7/18/1989,28.05,62,8/19/2015,Q3,2015,8,August,Aug,19,1.94,49117,4%,424-65-8047,228-710-2067,Maben,Webster,Maben,MS,39750
917612,Debra,W,Ellis,F,debra.ellis@gmail.com,5/1/1966,51.28,51,7/2/1995,Q3,1995,7,July,Jul,2,22.09,129128,13%,449-99-2909,423-391-5045,Antioch,Davidson,Antioch,TN,37011
518577,Merry,T,Ables,F,merry.ables@hotmail.com,12/2/1993,23.67,59,7/10/2015,Q3,2015,7,July,Jul,10,2.05,53971,28%,426-99-0698,319-871-7753,Grinnell,Poweshiek,Grinnell,IA,50177
301130,Shelton,W,Creamer,M,shelton.creamer@aol.com,12/25/1973,43.62,60,7/17/2012,Q3,2012,7,July,Jul,17,5.03,134821,17%,405-73-2118,503-925-8169,Broadbent,Coos,Broadbent,OR,97414
252678,Young,N,Montes,M,young.montes@exxonmobil.com,2/23/1972,45.46,86,10/3/1999,Q4,1999,10,October,Oct,3,17.83,76129,27%,317-35-1785,215-892-4903,Erie,Erie,Erie,PA,16509
444856,Kenneth,G,Tomas,M,kenneth.tomas@yahoo.com,7/27/1975,42.03,87,7/13/2005,Q3,2005,7,July,Jul,13,12.05,130633,30%,335-11-5769,252-343-7984,Charlotte,Mecklenburg,Charlotte,NC,28213
561191,Woodrow,Y,Whittington,M,woodrow.whittington@yahoo.com,8/4/1971,46.01,68,7/22/2011,Q3,2011,7,July,Jul,22,6.02,161838,11%,462-99-9494,215-562-2136,Harrisburg,Dauphin,Harrisburg,PA,17102
966906,Dewayne,H,Sparks,M,dewayne.sparks@msn.com,1/19/1993,24.54,58,2/17/2016,Q1,2016,2,February,Feb,17,1.44,154075,4%,340-11-8792,202-768-2562,Washington,District of Columbia,Washington,DC,20262
541157,Rigoberto,J,Fujimoto,M,rigoberto.fujimoto@gmail.com,6/10/1980,37.16,65,2/21/2004,Q1,2004,2,February,Feb,21,13.44,149813,12%,108-98-9444,217-950-3224,Bellwood,Cook,Bellwood,IL,60104
944218,Angel,M,Pauley,M,angel.pauley@sbcglobal.net,6/5/1983,34.17,76,11/16/2012,Q4,2012,11,November,Nov,16,4.7,195245,20%,244-99-3003,212-832-7628,Brooklyn,Kings,Brooklyn,NY,11233
524260,Oren,D,Mojica,M,oren.mojica@gmail.com,10/7/1986,30.83,71,5/12/2017,Q2,2017,5,May,May,12,0.21,111010,29%,473-55-9218,239-761-2100,Pompano Beach,Broward,Pompano Beach,FL,33077
472014,Mari,M,Schwartz,F,mari.schwartz@gmail.com,8/8/1980,36.99,60,2/20/2002,Q1,2002,2,February,Feb,20,15.44,77533,2%,221-13-7881,803-323-1569,Charleston,Charleston,Charleston,SC,29415
509558,Nakita,A,Doud,F,nakita.doud@gmail.com,5/20/1969,48.22,43,10/14/2000,Q4,2000,10,October,Oct,14,16.8,146508,28%,658-36-5389,252-981-7849,Kinston,Lenoir,Kinston,NC,28501
476732,Jeffry,M,Mccrary,M,jeffry.mccrary@hotmail.com,3/28/1974,43.36,76,3/5/2009,Q1,2009,3,March,Mar,5,8.4,143949,12%,297-15-3854,218-838-0423,Crystal Bay,Hennepin,Crystal Bay,MN,55323
280233,Bruno,S,Jones,M,bruno.jones@aol.com,6/6/1976,41.17,75,3/28/2002,Q1,2002,3,March,Mar,28,15.35,168531,28%,756-12-3059,215-428-9715,Ronco,Fayette,Ronco,PA,15476
